id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
12009,6.5,0.58,0.07,2.0,0.07,5.0,12.0,0.99672,3.16,0.69,9.2,5.0
12010,7.9,0.47,0.03,2.0,0.076,20.0,45.0,0.9976,3.45,0.68,9.3,5.0
12011,8.2,0.54,0.12,2.5,0.072,6.0,12.0,0.9986,3.39,0.55,10.9,5.0
12012,7.2,0.69,0.18,2.0,0.0819999999999999,14.0,29.0,0.99572,3.31,0.56,9.6,6.0
12013,7.5,0.52,0.02,2.0,0.077,27.0,60.0,0.9988,3.39,0.56,9.9,5.0
12014,8.7,0.38,0.36,2.2,0.08,15.0,28.0,0.99734,3.25,0.63,9.7,5.0
12015,7.0,0.5,0.06,1.8,0.0819999999999999,5.0,17.0,0.99584,3.35,0.58,9.8,5.0
12016,8.2,0.38,0.3,2.2,0.0559999999999999,14.0,26.0,0.99745,3.32,0.53,9.8,5.0
12017,7.7,0.39,0.24,2.3,0.078,11.0,20.0,0.9959,3.38,0.49,9.4,4.0
12018,8.9,0.5,0.54,2.6,0.095,3.0,10.0,0.99388,3.19,0.71,11.6,6.0
12019,6.8,0.41,0.34,1.6,0.09,7.0,21.0,0.99694,3.48,0.6,10.3,5.0
12020,12.6,0.36,0.46,2.0,0.084,19.0,48.0,0.9998,3.21,0.47,9.6,6.0
12021,8.9,0.43,0.34,2.2,0.071,19.0,43.0,0.9976,3.3,0.76,11.0,5.0
12022,7.0,0.68,0.07,2.6,0.068,5.0,20.0,0.9964,3.4,0.82,9.3,6.0
12023,7.7,0.645,0.14,1.8,0.073,12.0,44.0,0.9956,3.19,0.53,9.5,5.0
12024,10.3,0.24,0.42,2.0,0.092,12.0,28.0,0.99498,3.21,0.62,10.1,6.0
12025,8.2,0.49,0.31,2.2,0.078,19.0,54.0,0.99734,3.19,0.65,10.5,7.0
12026,7.8,0.53,0.02,2.0,0.078,25.0,104.0,0.998,3.17,0.54,9.8,5.0
12027,8.2,0.62,0.09,2.7,0.076,11.0,45.0,0.9952,3.29,0.53,9.6,6.0
12028,6.1,0.53,0.19,2.6,0.077,12.0,28.0,0.9969,2.94,0.52,10.0,8.0
12029,8.3,0.735,0.3,2.2,0.088,6.0,19.0,0.9966,3.09,0.5,9.8,6.0
12030,10.0,0.46,0.4,1.8,0.079,12.0,89.0,0.9982,3.32,1.17,9.4,5.0
12031,11.7,0.44,0.49,2.5,0.087,5.0,14.0,0.9968,3.3,0.57,9.7,5.0
12032,8.3,0.47,0.29,2.6,0.087,12.0,85.0,0.9976,3.36,0.63,9.4,6.0
12033,7.2,0.58,0.01,1.7,0.074,5.0,14.0,0.99512,3.2,0.49,11.8,5.0
12034,7.1,0.48,0.18,2.1,0.077,13.0,25.0,0.99539,3.3,0.53,10.8,5.0
12035,7.4,0.58,0.04,2.0,0.084,28.0,53.0,0.99552,3.51,0.57,10.6,7.0
12036,9.0,0.46,0.44,2.7,0.074,13.0,31.0,0.9967,3.28,0.64,9.7,5.0
12037,7.7,0.39,0.41,2.4,0.077,21.0,44.0,0.9973,3.34,0.62,10.3,6.0
12038,10.4,0.31,0.48,3.0,0.073,6.0,16.0,0.9966,3.34,0.53,9.5,6.0
12039,8.0,0.48,0.39,2.4,0.08,27.0,92.0,0.9984,3.21,0.54,9.4,5.0
12040,6.7,0.63,0.01,2.3,0.0819999999999999,13.0,26.0,0.9976,3.53,0.71,9.5,6.0
12041,9.9,0.55,0.15,1.9,0.084,8.0,19.0,0.99702,3.1,0.7,10.2,7.0
12042,9.1,0.54,0.42,2.4,0.072,5.0,13.0,0.9964,3.35,0.54,10.4,6.0
12043,7.4,0.52,0.03,1.6,0.077,28.0,44.0,0.9964,3.51,0.53,9.2,5.0
12044,10.3,0.51,0.25,2.6,0.085,5.0,29.0,0.9973,3.19,0.82,9.5,6.0
12045,6.1,1.0,0.0,2.3,0.084,21.0,45.0,0.9994,3.46,0.57,9.8,5.0
12046,7.1,0.51,0.02,2.4,0.074,9.0,18.0,0.9962,3.47,0.87,12.7,7.0
12047,7.4,0.56,0.01,1.6,0.072,13.0,58.0,0.99521,3.38,0.49,11.8,6.0
12048,8.6,0.38,0.26,2.0,0.079,6.0,22.0,0.9956,3.21,0.63,10.8,6.0
12049,11.2,0.59,0.49,2.0,0.089,24.0,82.0,1.0002,3.12,0.65,9.2,5.0
12050,5.8,0.61,0.0,2.2,0.079,14.0,30.0,0.9964,3.57,0.63,11.0,6.0
12051,10.6,0.28,0.47,2.6,0.084,17.0,45.0,0.9987,3.3,0.73,10.0,6.0
12052,8.7,0.59,0.14,2.4,0.09,30.0,119.0,0.9974,3.52,0.58,9.4,5.0
12053,9.2,0.33,0.49,2.2,0.0969999999999999,3.0,10.0,0.9976,3.1,0.55,9.8,6.0
12054,7.2,0.67,0.02,1.8,0.068,10.0,23.0,0.9972,3.26,0.6,9.5,5.0
12055,9.3,0.52,0.66,2.6,0.0969999999999999,4.0,9.0,0.99374,3.07,0.59,12.0,7.0
12056,9.0,0.42,0.52,2.6,0.074,10.0,37.0,0.9982,3.27,0.58,9.7,5.0
12057,7.1,0.41,0.25,2.2,0.078,13.0,31.0,0.996,3.59,0.56,9.5,5.0
12058,8.3,0.48,0.4,2.3,0.084,13.0,31.0,0.996,3.36,0.47,10.9,6.0
12059,6.2,0.59,0.04,2.3,0.0819999999999999,51.0,63.0,0.9956,3.46,0.59,9.6,6.0
12060,7.2,0.48,0.07,1.8,0.077,25.0,47.0,0.9976,3.38,0.51,9.5,6.0
12061,12.5,0.28,0.34,2.3,0.074,12.0,48.0,1.001,3.22,0.84,9.8,5.0
12062,7.8,0.59,0.02,1.8,0.084,33.0,82.0,0.9978,3.36,0.59,9.8,5.0
12063,8.2,0.46,0.25,2.6,0.074,21.0,64.0,0.9964,3.17,0.54,9.5,4.0
12064,9.1,0.38,0.42,2.0,0.08,40.5,142.0,0.9972,3.22,0.82,10.5,6.0
12065,8.9,0.5,0.0,2.1,0.0559999999999999,6.0,18.0,0.99656,3.3,0.58,10.3,5.0
12066,7.6,0.78,0.06,1.8,0.07,9.0,28.0,0.9985,3.4,0.55,9.7,7.0
12067,8.8,0.41,0.34,2.3,0.077,10.0,21.0,0.9976,3.28,0.83,9.5,5.0
12068,7.5,0.38,0.3,2.5,0.068,35.0,44.0,0.99568,3.3,0.66,9.5,5.0
12069,6.8,0.52,0.11,1.8,0.084,33.0,53.0,0.9962,3.44,0.52,9.5,6.0
12070,9.8,0.47,0.2,1.8,0.074,9.0,22.0,0.9972,3.12,0.65,9.5,6.0
12071,8.3,0.55,0.21,2.6,0.085,17.0,40.0,0.9978,3.4,0.82,9.0,5.0
12072,8.8,0.34,0.49,2.6,0.078,5.0,31.0,0.9978,3.14,0.84,9.7,5.0
12073,6.9,0.48,0.04,2.0,0.077,10.0,19.0,0.99552,3.36,0.63,11.0,6.0
12074,7.5,0.69,0.0,2.0,0.078,16.0,84.0,0.99736,3.36,0.67,9.8,6.0
12075,7.8,0.28,0.6,2.3,0.081,7.0,27.0,0.9956,3.43,0.63,9.3,6.0
12076,9.8,0.6,0.21,2.2,0.093,5.0,22.0,0.9987,3.34,0.54,9.7,5.0
12077,7.1,0.41,0.27,2.0,0.079,13.0,31.0,0.9983,3.44,0.66,11.9,7.0
12078,7.3,0.56,0.13,2.3,0.053,16.0,88.0,0.9976,3.38,0.79,9.0,5.0
12079,7.9,0.54,0.0,1.8,0.079,12.0,28.0,0.99774,3.39,0.53,9.5,7.0
12080,11.3,0.43,0.49,2.9,0.084,6.0,10.0,1.0,3.31,0.78,10.7,5.0
12081,7.5,0.715,0.21,2.1,0.079,12.0,48.0,0.9976,3.24,0.74,9.8,8.0
12082,8.9,0.64,0.23,2.6,0.095,5.0,8.0,0.99498,3.29,0.93,10.3,6.0
12083,7.2,0.38,0.32,2.0,0.074,8.0,17.0,0.9968,3.27,0.64,10.5,5.0
12084,8.9,0.37,0.24,2.5,0.093,7.0,31.0,0.99546,3.32,0.72,9.5,5.0
12085,9.0,0.37,0.66,2.3,0.074,20.0,47.0,0.9958,3.17,0.76,10.1,7.0
12086,7.9,0.4,0.28,2.2,0.079,8.0,19.0,0.9971,3.39,1.12,9.8,6.0
12087,13.0,0.48,0.44,2.0,0.072,6.0,28.0,0.9982,3.23,0.6,9.4,6.0
12088,9.6,0.36,0.43,2.5,0.074,17.0,21.0,0.99656,3.31,0.68,11.8,6.0
12089,7.1,0.715,0.13,2.0,0.071,19.0,50.0,0.99743,3.32,0.56,9.7,5.0
12090,8.3,0.39,0.29,1.9,0.085,35.0,102.0,0.9973,3.2,0.57,9.4,5.0
12091,8.3,0.69,0.2,2.3,0.079,14.0,72.0,0.9982,3.39,0.54,9.5,6.0
12092,7.3,0.6,0.27,2.0,0.081,12.0,48.0,0.9972,3.36,0.61,9.6,5.0
12093,10.3,0.28,0.45,1.9,0.074,14.0,25.0,0.99713,3.36,0.71,10.4,6.0
12094,6.6,0.48,0.3,1.7,0.077,12.0,29.0,0.997,3.17,0.52,10.7,6.0
12095,7.0,0.61,0.08,2.0,0.064,6.0,21.0,0.9955,3.27,0.68,11.3,8.0
12096,10.9,0.21,0.49,2.0,0.078,8.0,25.0,0.99787,3.31,0.49,11.4,7.0
12097,9.3,0.49,0.31,1.8,0.08,14.0,54.0,0.9974,3.3,0.57,9.9,5.0
12098,8.9,0.51,0.22,2.6,0.085,7.0,26.0,0.9986,3.29,0.53,9.5,5.0
12099,9.3,0.42,0.31,1.8,0.086,32.0,64.0,0.9976,3.27,0.6,9.7,5.0
12100,7.6,0.56,0.0,2.3,0.08,18.0,31.0,0.99538,3.29,0.57,11.0,5.0
12101,10.9,0.51,0.24,2.2,0.095,28.0,61.0,0.99632,3.47,0.61,9.5,5.0
12102,8.8,0.41,0.27,2.8,0.084,24.0,58.0,0.9982,3.26,0.72,9.1,5.0
12103,7.1,0.31,0.42,1.6,0.074,23.0,49.0,0.9964,3.44,0.64,9.8,5.0
12104,7.3,0.59,0.26,2.4,0.067,9.0,31.0,0.99588,3.23,0.54,9.4,6.0
12105,7.1,0.51,0.09,1.7,0.078,3.0,14.0,0.99704,3.48,0.6,9.8,6.0
12106,8.5,0.34,0.33,2.5,0.0819999999999999,5.0,15.0,0.9964,3.25,0.73,9.4,7.0
12107,7.4,0.54,0.06,1.4,0.061,16.0,42.0,0.9956,3.31,0.56,10.6,6.0
12108,8.9,0.57,0.23,2.0,0.078,8.0,89.0,0.9956,3.33,0.61,9.4,6.0
12109,7.9,0.53,0.02,1.9,0.068,16.0,56.0,0.9978,3.27,0.54,10.4,6.0
12110,7.3,0.5,0.4,2.3,0.114,32.0,136.0,0.9968,3.1,0.57,9.8,5.0
12111,10.0,0.36,0.42,2.3,0.071,9.0,24.0,0.9964,3.27,0.62,12.0,7.0
12112,7.0,0.59,0.05,2.2,0.075,19.0,58.0,0.99492,3.27,0.59,11.6,6.0
12113,6.9,0.39,0.49,2.1,0.094,5.0,15.0,0.9972,3.19,0.59,9.2,5.0
12114,9.5,0.29,0.39,2.3,0.073,5.0,22.0,0.9955,3.3,0.64,12.4,7.0
12115,7.0,0.32,0.19,2.2,0.073,2.0,28.0,0.9964,3.56,0.75,10.6,5.0
12116,8.2,0.57,0.21,2.0,0.078,12.0,37.0,0.9965,3.25,0.52,10.2,7.0
12117,8.4,0.42,0.42,2.5,0.094,16.0,37.0,0.9996,3.33,0.69,11.7,6.0
12118,7.4,0.48,0.0,1.4,0.065,5.0,20.0,0.99774,3.38,0.63,9.2,5.0
12119,7.0,0.84,0.0,2.2,0.08,18.0,71.0,0.9971,3.52,0.54,9.5,5.0
12120,7.0,0.45,0.26,2.3,0.08,6.0,28.0,0.9956,3.28,0.55,9.7,5.0
12121,7.4,0.6,0.0,2.4,0.074,9.0,35.0,0.99467,2.89,0.68,9.7,5.0
12122,8.6,0.18,0.39,2.3,0.084,17.0,86.0,0.9976,3.34,0.81,9.3,5.0
12123,7.9,0.31,0.49,2.2,0.098,13.0,47.0,0.9972,3.34,0.6,11.4,6.0
12124,8.1,0.6,0.11,2.0,0.08,7.0,20.0,0.99648,3.27,0.55,9.5,5.0
12125,9.0,0.51,0.34,1.6,0.074,10.0,25.0,0.997,3.26,0.57,9.8,6.0
12126,6.9,0.74,0.0,2.0,0.064,13.0,28.0,0.99702,3.38,0.47,11.2,6.0
12127,7.6,0.69,0.0,2.0,0.0559999999999999,13.0,50.0,0.99494,3.15,0.48,9.4,5.0
12128,9.9,0.5,0.14,2.1,0.093,19.0,42.0,0.9956,3.16,0.59,10.6,5.0
12129,7.5,0.59,0.02,1.7,0.079,6.0,12.0,0.9982,3.33,0.68,9.4,5.0
12130,6.9,0.3,0.32,2.3,0.08,8.0,19.0,0.9972,3.52,0.57,11.4,6.0
12131,8.1,0.43,0.49,2.6,0.095,27.0,50.0,0.99354,3.17,0.57,11.4,6.0
12132,8.2,0.51,0.21,2.4,0.0819999999999999,19.0,28.0,0.99492,3.42,0.64,11.0,7.0
12133,8.4,0.4,0.32,2.2,0.078,12.0,28.0,0.99786,3.29,0.48,12.3,6.0
12134,7.7,0.65,0.0,2.0,0.0819999999999999,32.0,51.0,0.99458,3.29,0.52,9.4,5.0
12135,7.7,0.44,0.34,2.5,0.078,6.0,14.0,0.99656,3.24,0.67,10.9,7.0
12136,7.5,0.57,0.02,2.2,0.076,25.0,40.0,0.99526,3.38,0.58,10.4,6.0
12137,8.7,0.53,0.26,2.6,0.077,6.0,12.0,0.9988,3.29,0.52,9.8,5.0
12138,7.1,0.67,0.0,1.9,0.075,17.0,49.0,0.9972,3.6,0.6,9.2,6.0
12139,7.0,0.78,0.04,1.8,0.076,3.0,12.0,0.9972,3.09,0.73,9.6,6.0
12140,7.9,0.58,0.08,2.4,0.081,16.0,62.0,0.9973,3.31,0.49,9.2,5.0
12141,6.6,0.73,0.0,1.7,0.089,7.0,19.0,0.99672,3.38,0.6,9.5,6.0
12142,9.9,0.38,0.34,1.7,0.0969999999999999,5.0,14.0,0.9976,3.2,0.59,9.6,6.0
12143,7.9,0.55,0.04,2.0,0.0969999999999999,21.0,52.0,0.9987,3.33,0.55,10.6,4.0
12144,9.9,0.38,0.48,2.0,0.074,14.0,35.0,0.9972,3.19,0.64,9.5,6.0
12145,11.7,0.53,0.59,1.8,0.071,12.0,20.0,0.9987,3.21,0.74,10.2,6.0
12146,8.6,0.28,0.42,2.7,0.08,12.0,65.0,0.9968,3.44,0.87,9.7,5.0
12147,7.0,0.6,0.02,1.6,0.077,6.0,20.0,0.9984,3.54,0.64,9.4,6.0
12148,7.0,0.57,0.19,3.0,0.083,14.0,61.0,0.9996,3.25,0.55,9.4,5.0
12149,10.3,0.34,0.43,2.5,0.091,3.0,9.0,0.9986,3.21,0.65,9.5,6.0
12150,6.7,0.39,0.0,1.6,0.06,19.0,30.0,0.9972,3.36,0.67,10.8,5.0
12151,9.2,0.52,0.34,1.8,0.08,9.0,22.0,0.99562,3.22,0.87,9.6,6.0
12152,6.5,0.34,0.21,2.2,0.073,20.0,77.0,0.9969,3.35,0.74,11.2,7.0
12153,7.9,0.65,0.06,2.1,0.0969999999999999,16.0,45.0,0.9964,3.3,0.59,9.8,6.0
12154,7.6,0.66,0.07,2.2,0.08,12.0,27.0,0.9961,3.37,0.47,10.5,6.0
12155,9.4,0.31,0.49,1.8,0.087,13.0,85.0,0.9976,3.17,0.67,9.3,8.0
12156,6.8,0.87,0.02,1.8,0.085,18.0,35.0,0.9952,3.43,0.58,10.0,5.0
12157,7.7,0.49,0.26,1.7,0.081,24.0,60.0,0.99652,3.18,0.52,11.9,6.0
12158,9.8,0.5,0.26,5.2,0.071,9.0,21.0,0.9964,3.33,0.51,9.4,5.0
12159,8.0,0.6,0.2,2.0,0.091,6.0,15.0,0.9978,3.52,0.5,10.5,6.0
12160,8.1,0.72,0.01,3.0,0.081,3.0,9.0,0.99534,3.32,0.59,10.5,5.0
12161,6.4,0.43,0.49,1.8,0.08,5.0,19.0,0.9967,3.27,0.88,10.8,5.0
12162,10.0,0.57,0.49,2.4,0.076,24.0,46.0,1.0,3.28,0.68,9.6,5.0
12163,8.2,0.74,0.24,2.0,0.0819999999999999,6.0,15.0,0.9972,2.93,0.7,10.9,6.0
12164,6.8,0.61,0.08,2.5,0.094,11.0,58.0,0.99502,3.54,0.55,10.7,5.0
12165,8.7,0.38,0.24,4.65,0.0969999999999999,25.0,39.0,0.99562,3.34,0.79,11.4,7.0
12166,7.3,0.65,0.06,1.9,0.094,16.0,37.0,0.9968,3.3,0.67,9.6,6.0
12167,7.8,0.39,0.32,1.9,0.0819999999999999,19.0,28.0,0.9958,3.38,0.62,9.6,5.0
12168,6.8,0.725,0.0,2.1,0.0819999999999999,14.0,27.0,0.99576,3.41,0.39,9.5,5.0
12169,8.8,0.4,0.39,2.1,0.063,10.0,35.0,0.9976,3.42,0.53,12.0,4.0
12170,13.0,0.32,0.49,2.3,0.104,7.0,35.0,0.9991,3.2,0.75,10.5,6.0
12171,7.2,0.34,0.47,3.0,0.081,8.0,21.0,0.99656,3.31,0.62,10.3,7.0
12172,6.9,0.4,0.24,2.3,0.079,8.0,20.0,0.9946,3.37,0.53,12.8,5.0
12173,9.3,0.41,0.41,1.8,0.078,5.0,22.0,0.99458,3.16,0.54,11.2,4.0
12174,7.5,0.4,0.2,1.9,0.07,7.0,25.0,0.9963,3.16,0.62,9.2,6.0
12175,6.8,0.58,0.03,1.8,0.094,21.0,49.0,0.99745,3.44,0.63,9.8,6.0
12176,9.9,0.31,0.45,2.1,0.073,12.0,71.0,0.9968,3.33,0.62,9.5,5.0
12177,7.5,0.52,0.24,2.6,0.1159999999999999,13.0,31.0,0.99672,3.24,0.44,11.1,7.0
12178,7.1,0.44,0.24,2.8,0.075,6.0,16.0,0.998,3.36,0.52,10.6,4.0
12179,11.4,0.46,0.51,2.4,0.085,30.0,69.0,0.9971,3.14,0.58,10.5,6.0
12180,8.5,0.28,0.43,2.1,0.078,9.0,23.0,0.9972,3.22,0.77,9.8,5.0
12181,7.2,0.5,0.18,1.9,0.0819999999999999,36.0,100.0,0.99655,3.15,0.74,11.0,7.0
12182,8.3,0.52,0.21,6.5,0.065,17.0,38.0,0.9982,3.2,0.62,9.5,5.0
12183,7.2,0.38,0.2,2.0,0.08,10.0,35.0,0.99546,3.39,0.55,10.0,7.0
12184,8.0,0.24,0.31,2.7,0.074,17.0,62.0,0.9988,3.22,0.6,9.7,5.0
12185,6.3,0.42,0.18,1.8,0.063,3.0,11.0,0.99418,3.37,0.65,11.9,5.0
12186,6.2,0.53,0.03,2.4,0.092,19.0,33.0,0.99528,3.35,0.61,11.0,6.0
12187,7.5,0.59,0.0,2.0,0.091,16.0,86.0,0.99786,3.3,0.53,9.8,6.0
12188,11.5,0.38,0.55,2.6,0.077,6.0,22.0,0.9966,3.18,0.67,9.3,7.0
12189,8.0,0.68,0.25,1.6,0.091,18.0,26.0,0.9964,3.32,0.57,10.7,5.0
12190,12.5,0.57,0.5,2.0,0.114,8.0,21.0,0.9966,3.44,0.7,9.7,7.0
12191,11.3,0.56,0.17,2.1,0.075,11.0,45.0,0.9966,3.23,0.57,9.5,7.0
12192,7.2,0.69,0.08,1.9,0.084,12.0,41.0,0.99732,3.29,0.54,10.9,6.0
12193,9.8,0.56,0.14,1.7,0.0819999999999999,7.0,18.0,0.9978,3.22,0.6,9.8,8.0
12194,7.1,0.68,0.14,2.2,0.104,38.0,69.0,0.99734,3.38,0.59,9.3,6.0
12195,9.2,0.61,0.49,2.4,0.068,5.0,15.0,0.9971,3.12,0.73,11.3,7.0
12196,8.9,0.57,0.24,2.6,0.071,19.0,50.0,0.9967,3.22,0.67,9.5,5.0
12197,9.4,0.35,0.39,2.9,0.075,19.0,62.0,0.9986,3.35,0.56,9.2,5.0
12198,7.6,0.58,0.02,2.1,0.091,4.0,10.0,0.9957,3.4,0.62,9.3,5.0
12199,7.8,0.6,0.1,1.9,0.092,18.0,49.0,0.99488,3.3,0.52,9.5,5.0
12200,7.0,0.61,0.02,2.2,0.06,24.0,54.0,0.99576,3.38,0.62,10.6,7.0
12201,7.6,0.31,0.24,1.5,0.078,11.0,44.0,0.99814,3.36,0.52,9.6,5.0
12202,10.3,0.3,0.49,2.1,0.067,17.0,48.0,0.999,3.24,0.57,9.6,5.0
12203,7.2,0.5,0.2,1.9,0.068,25.0,67.0,0.99521,3.35,0.51,9.7,5.0
12204,7.2,0.59,0.0,1.9,0.068,21.0,62.0,0.9976,3.16,0.72,10.0,8.0
12205,11.3,0.28,0.48,2.8,0.0969999999999999,6.0,17.0,0.99538,3.14,0.55,9.5,5.0
12206,6.0,0.54,0.02,2.1,0.078,13.0,25.0,0.99562,3.54,0.64,9.5,5.0
12207,8.1,0.45,0.49,1.9,0.076,11.0,46.0,0.9962,3.1,0.57,10.9,6.0
12208,9.1,0.34,0.21,1.4,0.087,17.0,86.0,0.9964,3.39,0.6,9.8,5.0
12209,6.4,0.36,0.0,2.4,0.07,6.0,15.0,0.9972,3.38,0.83,11.5,7.0
12210,7.3,0.43,0.31,1.8,0.0559999999999999,7.0,20.0,0.99628,3.36,0.59,9.5,6.0
12211,5.5,0.48,0.09,2.1,0.067,8.0,19.0,0.99702,3.49,0.49,9.8,5.0
12212,8.1,0.58,0.27,2.3,0.072,9.0,22.0,0.99494,3.14,0.56,10.9,5.0
12213,10.9,0.27,0.42,1.8,0.049,6.0,33.0,0.9972,3.03,0.61,9.9,5.0
12214,8.3,0.43,0.34,2.5,0.088,19.0,40.0,0.99668,3.27,0.64,9.2,5.0
12215,8.9,0.39,0.49,2.3,0.078,19.0,44.0,0.9972,3.3,0.77,9.2,6.0
12216,7.5,0.74,0.0,2.2,0.077,32.0,70.0,0.9964,3.45,0.58,9.8,6.0
12217,9.5,0.41,0.34,2.3,0.076,5.0,14.0,0.9973,3.38,0.58,9.5,5.0
12218,6.9,0.34,0.33,1.9,0.093,6.0,22.0,0.99562,3.36,0.6,10.0,6.0
12219,11.5,0.35,0.54,1.9,0.086,15.0,49.0,1.0021,3.03,0.93,10.0,6.0
12220,10.2,0.52,0.45,2.3,0.073,19.0,47.0,0.9964,3.2,0.93,10.5,6.0
12221,7.4,0.59,0.21,2.1,0.077,13.0,27.0,0.9968,3.32,0.55,9.7,5.0
12222,10.6,0.38,0.39,2.2,0.08,6.0,14.0,0.9984,3.27,0.48,10.3,6.0
12223,8.5,0.57,0.26,2.6,0.08,25.0,66.0,0.9946,3.26,0.54,9.5,7.0
12224,7.2,0.69,0.04,1.7,0.0579999999999999,12.0,19.0,0.9948,3.16,0.56,10.2,5.0
12225,4.7,0.54,0.03,2.9,0.089,6.0,17.0,0.9994,3.53,0.51,12.3,5.0
12226,8.5,0.6,0.14,1.8,0.049,15.0,43.0,0.9974,3.35,0.58,9.4,5.0
12227,7.0,0.43,0.12,1.7,0.063,16.0,37.0,0.99538,3.41,0.53,11.3,6.0
12228,7.1,0.61,0.22,1.8,0.08,7.0,25.0,0.99588,3.39,0.52,9.8,6.0
12229,7.0,0.715,0.0,1.4,0.079,7.0,20.0,0.99588,3.2,0.76,10.5,5.0
12230,6.4,0.46,0.04,1.9,0.068,9.0,20.0,0.99354,3.42,0.57,9.5,5.0
12231,7.8,0.4,0.28,2.0,0.078,6.0,28.0,0.9984,3.33,0.54,9.4,6.0
12232,8.6,0.33,0.24,2.0,0.0819999999999999,10.0,36.0,0.9952,3.23,0.64,10.8,6.0
12233,7.6,0.38,0.44,2.6,0.094,5.0,12.0,0.9994,3.28,0.46,9.5,6.0
12234,8.6,0.39,0.5,2.9,0.078,32.0,64.0,0.9986,3.28,0.6,9.2,5.0
12235,7.9,0.47,0.31,5.7,0.084,18.0,88.0,0.99655,3.15,0.7,9.4,5.0
12236,8.4,0.54,0.24,3.0,0.079,12.0,47.0,0.99622,3.42,0.64,9.7,6.0
12237,10.2,0.27,0.52,2.3,0.0819999999999999,7.0,16.0,0.9978,3.36,0.61,9.1,6.0
12238,7.1,0.51,0.14,2.1,0.094,9.0,20.0,0.9962,3.33,0.66,9.4,5.0
12239,7.0,0.24,0.37,2.7,0.079,16.0,47.0,0.9972,3.33,0.6,9.8,5.0
12240,7.8,0.62,0.08,2.0,0.081,23.0,121.0,0.99539,3.33,0.62,9.5,5.0
12241,6.7,0.64,0.21,2.6,0.103,5.0,17.0,0.99708,3.27,0.54,11.0,6.0
12242,7.1,0.63,0.03,1.6,0.08,19.0,58.0,0.99656,3.44,0.64,9.5,6.0
12243,7.4,0.59,0.0,1.6,0.0819999999999999,26.0,43.0,0.99656,3.46,0.55,9.2,6.0
12244,7.0,0.66,0.0,1.9,0.063,9.0,24.0,0.9964,3.47,0.54,9.5,5.0
12245,9.2,0.5,0.12,1.8,0.079,19.0,42.0,0.9972,3.28,0.8,9.5,5.0
12246,12.5,0.59,0.45,2.5,0.066,6.0,24.0,1.0022,3.12,0.67,10.3,6.0
12247,7.3,0.35,0.32,2.2,0.095,19.0,54.0,0.9972,3.37,0.81,10.0,6.0
12248,7.8,0.57,0.12,2.0,0.074,6.0,18.0,0.9973,3.4,0.59,9.3,5.0
12249,7.1,0.6,0.0,1.9,0.077,13.0,86.0,0.9972,3.36,0.54,9.5,6.0
12250,9.0,0.41,0.46,2.0,0.081,7.0,31.0,0.9968,3.5,0.82,9.6,6.0
12251,7.5,0.715,0.02,1.7,0.061,8.0,29.0,0.99704,3.58,0.61,9.8,5.0
12252,7.4,0.58,0.09,2.0,0.073,5.0,14.0,0.9986,3.35,0.57,9.9,5.0
12253,7.6,0.48,0.07,2.0,0.071,16.0,40.0,0.99488,3.2,0.62,12.8,6.0
12254,9.9,0.53,0.34,1.9,0.077,28.0,60.0,0.9985,3.28,0.81,9.4,5.0
12255,7.8,0.46,0.28,2.0,0.071,26.0,77.0,0.99572,3.19,0.55,9.5,4.0
12256,9.0,0.34,0.63,1.9,0.08,5.0,19.0,0.99708,3.31,0.47,9.4,6.0
12257,6.8,0.59,0.08,2.7,0.066,29.0,64.0,0.9984,3.42,0.52,10.7,6.0
12258,7.2,0.49,0.21,2.4,0.084,6.0,21.0,0.9994,3.26,0.54,9.7,5.0
12259,6.2,0.63,0.0,1.9,0.078,22.0,53.0,0.99478,3.62,0.55,9.4,6.0
12260,7.7,0.52,0.21,2.1,0.081,51.0,52.0,0.9942,3.42,0.77,9.4,5.0
12261,7.4,0.41,0.42,2.3,0.086,12.0,44.0,0.99648,3.29,0.81,10.1,6.0
12262,7.1,0.51,0.13,1.9,0.076,21.0,50.0,0.99538,3.37,0.55,9.5,5.0
12263,9.4,0.46,0.46,1.8,0.076,8.0,119.0,0.9976,3.37,0.6,9.9,5.0
12264,9.8,0.33,0.42,2.3,0.064,31.0,52.0,0.9963,3.32,0.72,10.5,5.0
12265,7.4,0.645,0.0,1.9,0.0819999999999999,8.0,23.0,0.99702,3.4,0.53,10.0,5.0
12266,11.9,0.54,0.11,2.5,0.07,5.0,13.0,0.9962,3.36,0.56,10.5,6.0
12267,8.9,0.4,0.5,2.3,0.088,26.0,46.0,0.9972,3.18,0.62,10.5,5.0
12268,7.7,0.59,0.01,2.6,0.08,5.0,13.0,0.9983,3.32,0.67,10.6,6.0
12269,7.5,0.46,0.31,2.1,0.08,10.0,18.0,0.9962,3.21,0.56,9.8,5.0
12270,8.8,0.4,0.24,2.3,0.078,14.0,49.0,0.9967,3.51,0.57,11.4,8.0
12271,7.1,0.57,0.21,1.7,0.07,4.0,15.0,0.99494,3.4,0.54,9.6,5.0
12272,8.3,0.58,0.27,1.8,0.09,5.0,28.0,0.99354,3.21,0.5,11.7,6.0
12273,7.5,0.6,0.01,2.6,0.076,12.0,20.0,0.99467,3.38,0.6,9.4,5.0
